timestamp,y_true,yhat,lo,hi,z_resid,flag_z,flag_cusum
2020-03-06 22:00:00+00:00,52810.0,53932.39702051014,48362.69317745197,59502.10086356832,-0.7406731802176318,0,0
2020-03-06 23:00:00+00:00,49670.0,50708.61272153395,45137.942711147174,56279.28273192073,-0.6900303706106409,0,0
2020-03-07 00:00:00+00:00,47396.0,41055.29155086575,35483.92884898559,46626.65425274592,3.9519360499484564,1,0
2020-03-07 01:00:00+00:00,46538.0,48131.57780171195,46282.728296261965,49980.42730716194,-1.0411099141608333,0,0
2020-03-07 02:00:00+00:00,46222.0,48626.324047276714,45779.91964482572,51472.72844972771,-1.5425247199698948,0,0
2020-03-07 03:00:00+00:00,46268.0,49425.421977945094,45865.10654328683,52985.73741260336,-1.99804502820868,0,0
2020-03-07 04:00:00+00:00,46485.0,51498.88265507475,47432.20293073679,55565.5623794127,-3.1147059325761663,1,1
2020-03-07 05:00:00+00:00,47072.0,56823.670863502346,52400.414134559906,61246.92759244479,-5.796379682876131,1,1
2020-03-07 06:00:00+00:00,49675.0,60765.034310672905,56091.48369200248,65438.58492934333,-6.186070486103137,1,1
2020-03-07 07:00:00+00:00,53514.0,62263.41787559776,57414.31246278329,67112.52328841224,-4.703058883640067,1,1
2020-03-07 08:00:00+00:00,56325.0,62445.31129750836,57473.012169554,67417.61042546271,-3.2242508213886962,1,1
2020-03-07 09:00:00+00:00,58191.0,63250.51186496714,58191.6722756669,68309.3514542674,-2.6260914566823996,0,1
2020-03-07 10:00:00+00:00,59508.0,63857.31597133348,58737.61035535307,68977.0215873139,-2.2299140755130464,0,1
2020-03-07 11:00:00+00:00,58643.0,62890.24546405869,57727.68131867193,68052.80960944545,-2.155446127993019,0,1
2020-03-07 12:00:00+00:00,57394.0,61730.42596385759,56537.65207798544,66923.19984972973,-2.1806346656794617,0,1
2020-03-07 13:00:00+00:00,55595.0,60093.49911900577,54879.41287602088,65307.58536199066,-2.241332050439818,0,1
2020-03-07 14:00:00+00:00,54437.0,58931.855462466636,53702.723294062824,64160.98763087045,-2.2164413878790117,0,1
2020-03-07 15:00:00+00:00,54495.0,57705.04463624916,52465.284627770394,62944.80464472792,-1.5547557880638099,0,1
2020-03-07 16:00:00+00:00,55280.0,58537.4180022991,53290.147722937436,63784.68828166076,-1.5680135120824772,0,1
2020-03-07 17:00:00+00:00,58566.0,60297.06465725658,55044.48545188989,65549.64386262327,-0.7949131344321709,0,1
2020-03-07 18:00:00+00:00,57630.0,59121.801861816224,53865.46892280211,64378.13480083034,-0.6737947751125725,0,1
2020-03-07 19:00:00+00:00,54323.0,55523.702974928565,50264.715436328974,60782.690513528156,-0.5245323038496204,0,1
2020-03-07 20:00:00+00:00,51758.0,52613.522144312075,47352.65704990567,57874.38723871848,-0.3488390398386289,0,1
2020-03-07 21:00:00+00:00,50289.0,50298.815126953596,45036.62193647218,55561.008317435015,0.07787503791279306,0,1
2020-03-07 22:00:00+00:00,48062.0,46812.307189886415,41549.17449804643,52075.4398817264,0.709504292827468,0,1
2020-03-07 23:00:00+00:00,45136.0,43807.430788964215,38543.633454658695,49071.228123269735,0.7511382650419184,0,1
2020-03-08 00:00:00+00:00,43413.0,41437.377078420606,36173.1095304486,46701.64462639261,1.0706770068906508,0,1
2020-03-08 01:00:00+00:00,42564.0,42590.02991572311,40741.180529393016,44438.87930205321,0.06367833043875634,0,1
2020-03-08 02:00:00+00:00,42039.0,42660.71128930452,39792.428505495656,45528.99407311338,-0.2357255454018958,0,1
2020-03-08 03:00:00+00:00,42624.0,43394.60719472975,39787.76999332637,47001.444396133134,-0.3103313686793837,0,1
2020-03-08 04:00:00+00:00,42699.0,45057.80697941466,40921.60616981873,49194.00778901058,-1.1063847265538997,0,1
2020-03-08 05:00:00+00:00,42641.0,48743.84341999221,44231.24527566398,53256.44156432044,-2.956192080068427,0,1
2020-03-08 06:00:00+00:00,43653.0,52345.55401553537,47566.30195613552,57124.806074935215,-4.1299983673799145,1,1
2020-03-08 07:00:00+00:00,46997.0,55025.281573810535,50057.31850224612,59993.24464537495,-3.7171134195136464,1,1
2020-03-08 08:00:00+00:00,50172.0,56558.48176621104,51456.92310007896,61660.04043234313,-2.8917673815517237,0,1
2020-03-08 09:00:00+00:00,52504.0,57962.61519609231,52766.38767046686,63158.84272171776,-2.426223523869136,0,1
2020-03-08 10:00:00+00:00,53949.0,59210.012322339564,53946.62111012224,64473.403534556885,-2.308019126782663,0,1
2020-03-08 11:00:00+00:00,53001.0,58481.82709877353,53170.73024603281,63792.923951514254,-2.3841898250395195,0,1
2020-03-08 12:00:00+00:00,50884.0,57295.93118994519,51950.913869655924,62640.94851023446,-2.770850281733506,0,1
2020-03-08 13:00:00+00:00,49926.0,55755.180132527516,50386.02252950507,61124.33773554996,-2.4759274749187,0,1
2020-03-08 14:00:00+00:00,50100.0,54823.22242654886,49436.872247503736,60209.57260559399,-1.9624314420318352,0,1
2020-03-08 15:00:00+00:00,50396.0,54380.24122019314,48981.63943070271,59778.843009683565,-1.620297867929749,0,1
2020-03-08 16:00:00+00:00,51946.0,55574.00717527006,50166.67077310752,60981.3435774326,-1.4525973376496315,0,1
2020-03-08 17:00:00+00:00,55860.0,57849.61404748607,52436.04823818506,63263.17985678709,-0.7220119404433784,0,1
2020-03-08 18:00:00+00:00,55836.0,56360.71483216384,50942.705107168265,61778.72455715941,-0.0705813549105282,0,1
2020-03-08 19:00:00+00:00,53002.0,52398.093875219856,46976.91332523699,57819.274425202726,0.42856833465192196,0,1
2020-03-08 20:00:00+00:00,51058.0,49162.9595380983,43739.51619948489,54586.40287671171,1.0000600849337389,0,1
2020-03-08 21:00:00+00:00,50178.0,46910.97539760895,41485.91709024829,52336.03370496961,1.602116514106444,0,1
2020-03-08 22:00:00+00:00,47237.0,43491.78417469914,38065.57315754065,48917.995191857626,1.8009939782349151,0,1
2020-03-08 23:00:00+00:00,44858.0,40299.603316427114,34872.56948447942,45726.63714837481,2.139274409009053,0,1
2020-03-09 00:00:00+00:00,43096.0,50600.345389353904,45172.72419875435,56027.966579953456,-3.2182379030154604,1,1
2020-03-09 01:00:00+00:00,42956.0,39492.32989725975,37643.480330281796,41341.1794642377,1.6919737403562278,0,1
2020-03-09 02:00:00+00:00,43813.0,38895.51430479603,36029.45192777535,41761.57668181671,2.3187061298207117,0,1
2020-03-09 03:00:00+00:00,45733.0,40243.74135948528,36648.9102944543,43838.57242451626,2.5430252918067513,0,1
2020-03-09 04:00:00+00:00,50213.0,42725.53270610475,38617.09151023133,46833.97390197817,3.3587732961781254,1,1
2020-03-09 05:00:00+00:00,59763.0,47058.15080398701,42592.38594632104,51523.91566165298,5.3729863475393405,1,1
2020-03-09 06:00:00+00:00,64898.0,51259.49948260214,46547.11053242058,55971.88843278371,5.490298509099443,1,1
2020-03-09 07:00:00+00:00,67830.0,55009.12282772036,50127.315750964306,59890.92990447642,4.957999271925387,1,1
2020-03-09 08:00:00+00:00,67738.0,57952.05721388322,52954.18788225016,62949.92654551628,3.709630772063674,1,1
2020-03-09 09:00:00+00:00,68825.0,60628.744926303654,55551.489611517274,65706.00024109003,3.0620719358502044,1,1
2020-03-09 10:00:00+00:00,69286.0,62624.93233994012,57493.42385877194,67756.44082110829,2.4661084634405985,0,1
2020-03-09 11:00:00+00:00,69151.0,62218.0357763335,57049.466502483505,67386.60505018348,2.5375771925657102,0,1
2020-03-09 12:00:00+00:00,68701.0,61255.86106335453,56061.980420043794,66449.74170666527,2.6857866873303355,0,1
2020-03-09 13:00:00+00:00,67219.0,60321.25476621034,55110.08851398209,65532.42101843859,2.461988279106437,0,1
2020-03-09 14:00:00+00:00,66313.0,60158.123089551904,54935.15223564629,65381.09394345752,2.1760644941862552,0,1
2020-03-09 15:00:00+00:00,65377.0,60137.63415494762,54906.601548918516,65368.666760976725,1.8379173377679767,0,1
2020-03-09 16:00:00+00:00,65700.0,61918.98725609798,56682.44880300802,67155.52570918795,1.3195954646309904,0,1
2020-03-09 17:00:00+00:00,68298.0,65175.4267052,59935.12783469399,70415.72557570602,1.083760261338136,0,1
2020-03-09 18:00:00+00:00,67921.0,64971.72026528741,59728.85298902574,70214.58754154907,1.0184839598626918,0,1
2020-03-09 19:00:00+00:00,63861.0,62063.99477237084,56819.37319347522,67308.61635126646,0.6144380054440892,0,1
2020-03-09 20:00:00+00:00,61361.0,59992.50700451724,54746.68715142718,65238.3268576073,0.46234955806261085,0,1
2020-03-09 21:00:00+00:00,57986.0,58723.45633338266,53476.81798455275,63970.09468221257,-0.27120369373006586,0,1
2020-03-09 22:00:00+00:00,54068.0,55932.250411131674,50685.05297037833,61179.447851885016,-0.662799747625708,0,1
2020-03-09 23:00:00+00:00,51456.0,53619.09322023322,48371.5138747765,58866.672565689936,-0.7660522968407915,0,1
2020-03-10 00:00:00+00:00,50220.0,49899.90887331516,44652.06865402736,55147.74909260296,0.10143633674567967,0,1
2020-03-10 01:00:00+00:00,49542.0,50602.8398884598,48753.98974966687,52451.69002725273,-0.3798719217232766,0,1
2020-03-10 02:00:00+00:00,50709.0,51687.50126781578,48824.84419833018,54550.15833730138,-0.35062857788278395,0,1
2020-03-10 03:00:00+00:00,52757.0,53473.7358853898,49886.60778511766,57060.863985661934,-0.2592893238696572,0,1
2020-03-10 04:00:00+00:00,55898.0,56810.56217318966,52715.05932482134,60906.06502155798,-0.3259090283129619,0,1
2020-03-10 05:00:00+00:00,63175.0,63520.80489673029,59073.85073479376,67967.75905866681,-0.12612766888607496,0,1
2020-03-10 06:00:00+00:00,68412.0,67902.32213540132,63214.78793776508,72589.85633303756,0.1709703718615183,0,1
2020-03-10 07:00:00+00:00,71460.0,70670.26547612878,65819.10562240588,75521.42532985169,0.26715913760515136,0,1
2020-03-10 08:00:00+00:00,71518.0,71578.519908458,66616.54623417961,76540.49358273638,-0.03078080047933198,0,1
2020-03-10 09:00:00+00:00,72850.0,72896.26123262163,67859.45275551263,77933.06970973064,-0.024868210341630136,0,1
2020-03-10 10:00:00+00:00,73802.0,73886.50772803123,68799.25813987126,78973.75731619119,-0.037914362434667476,0,1
2020-03-10 11:00:00+00:00,73115.0,73232.1108555611,68110.90614616682,78353.31556495538,-0.050932671786979876,0,1
2020-03-10 12:00:00+00:00,72566.0,72232.64300476116,67088.6009652653,77376.68504425703,0.10596542527459316,0,1
2020-03-10 13:00:00+00:00,71316.0,70758.66419790873,65599.2715318765,75918.05686394096,0.18462352307728208,0,1
2020-03-10 14:00:00+00:00,70343.0,69905.86144618504,64736.154714167686,75075.56817820239,0.14181737399523375,0,1
2020-03-10 15:00:00+00:00,69263.0,69370.19251443038,64193.55770492044,74546.82732394032,-0.04821396028229353,0,1
2020-03-10 16:00:00+00:00,70350.0,70600.56970317497,65419.28211051862,75781.85729583133,-0.09821598172948438,0,1
2020-03-10 17:00:00+00:00,71470.0,73206.40965763491,68021.99773969922,78390.8215755706,-0.6144990665747705,0,1
2020-03-10 18:00:00+00:00,70836.0,72333.44831764042,67146.93861510704,77519.9580201738,-0.5289015165674678,0,1
2020-03-10 19:00:00+00:00,66706.0,68399.04602169192,63211.12787709294,73586.9641662909,-0.5953068658369677,0,1
2020-03-10 20:00:00+00:00,62830.0,65462.45845555185,60273.5947295972,70651.3221815065,-0.9187891894399087,0,1
2020-03-10 21:00:00+00:00,58733.0,62596.499380490925,57407.00084072751,67785.99792025433,-1.3403174481419162,0,1
2020-03-10 22:00:00+00:00,54520.0,58819.84465336614,53629.91994121397,64009.76936551831,-1.4823906083087515,0,1
2020-03-10 23:00:00+00:00,51552.0,55761.48090135777,50571.27008883428,60951.69171388126,-1.4418835849988867,0,1
2020-03-11 00:00:00+00:00,49396.0,53152.67920673862,47962.27632952438,58343.08208395286,-1.2775565798455601,0,1
2020-03-11 01:00:00+00:00,48289.0,48866.20240906765,47017.352063571445,50715.052754563854,-0.18138551355867677,0,1
2020-03-11 02:00:00+00:00,48652.0,49582.215603796096,46721.54052047068,52442.890687121515,-0.301444021768517,0,1
2020-03-11 03:00:00+00:00,50738.0,51220.49960773654,47638.254506822486,54802.7447086506,-0.14625179418309553,0,1
2020-03-11 04:00:00+00:00,54617.0,53850.210443018244,49767.016500513295,57933.404385523194,0.28352139292445905,0,1
2020-03-11 05:00:00+00:00,61439.0,59687.16871934932,55264.6747985183,64109.66264018034,0.6219894940827538,0,1
2020-03-11 06:00:00+00:00,65627.0,64049.71780707329,59401.88208354376,68697.55353060283,0.5602214467861318,0,1
2020-03-11 07:00:00+00:00,67884.0,66831.76768824409,62036.616992517025,71626.91838397115,0.37868885798106255,0,1
2020-03-11 08:00:00+00:00,68573.0,67799.03648577716,62908.81199787901,72689.26097367532,0.2823984444964948,0,1
2020-03-11 09:00:00+00:00,69876.0,69340.37440924342,64389.4380029776,74291.31081550925,0.1998912662698038,0,1
2020-03-11 10:00:00+00:00,70519.0,70628.94728171149,65639.57872346925,75618.31583995372,-0.02179963756968652,0,1
2020-03-11 11:00:00+00:00,70014.0,70141.81872931782,65128.295683509,75155.34177512664,-0.02680476835389724,0,1
2020-03-11 12:00:00+00:00,69832.0,69376.15831108128,64347.543117931644,74404.7735042309,0.17411937778868167,0,1
2020-03-11 13:00:00+00:00,68454.0,68095.29605390999,63057.29592663754,73133.29618118244,0.14087293361744715,0,1
2020-03-11 14:00:00+00:00,66550.0,67118.35835571463,62074.544745463514,72162.17196596575,-0.1767786083584221,0,1
2020-03-11 15:00:00+00:00,65284.0,66133.9633600663,61086.55973811502,71181.36698201757,-0.2725661150791571,0,1
2020-03-11 16:00:00+00:00,65215.0,67253.12309902186,62203.50801433236,72302.73818371136,-0.6792680831208606,0,1
2020-03-11 17:00:00+00:00,67671.0,69186.49195536385,64135.51728287326,74237.46662785443,-0.49762050233234273,0,1
2020-03-11 18:00:00+00:00,68075.0,68585.92726620006,63534.11803674105,73637.73649565906,-0.15184561529589113,0,1
2020-03-11 19:00:00+00:00,64910.0,65124.656717545426,60072.33584399775,70176.9775910931,-0.04926244335843298,0,1
2020-03-11 20:00:00+00:00,61628.0,62063.25451839823,57010.62027544233,67115.88876135413,-0.12399983890660317,0,1
2020-03-11 21:00:00+00:00,58311.0,59263.993342010355,54211.16731521613,64316.81936880458,-0.3013147691803995,0,1
2020-03-11 22:00:00+00:00,54388.0,55622.1848568789,50569.24152805465,60675.12818570315,-0.39646478956334735,0,1
2020-03-11 23:00:00+00:00,51246.0,52830.90415165898,47777.88911056161,57883.919192756344,-0.5147602797607215,0,0
2020-03-12 00:00:00+00:00,49035.0,51784.19591065902,46731.13704473073,56837.25477658732,-0.9108175952270983,0,0
2020-03-12 01:00:00+00:00,49033.0,48241.903907431224,46393.05342974602,50090.75438511643,0.30276851214338873,0,0
2020-03-12 02:00:00+00:00,48774.0,49122.27411152033,46268.66378029704,51975.88444274362,-0.08758391231702253,0,0
2020-03-12 03:00:00+00:00,50020.0,51215.51428667155,47633.62130210968,54797.40727123342,-0.37660151535103087,0,0
2020-03-12 04:00:00+00:00,54252.0,54782.07524056196,50684.007654221,58880.14282690291,-0.14667151420887167,0,0
2020-03-12 05:00:00+00:00,61941.0,61206.84331237605,56751.28333521316,65662.40328953894,0.2873239939777002,0,0
2020-03-12 06:00:00+00:00,67160.0,65764.58095605295,61066.084791871755,70463.07712023413,0.512221232833412,0,0
2020-03-12 07:00:00+00:00,69512.0,68468.05101716694,63607.015000622065,73329.08703371182,0.39014541834788424,0,0
2020-03-12 08:00:00+00:00,69576.0,69517.77439903875,64549.38468788996,74486.16411018756,0.05241349209367626,0,0
2020-03-12 09:00:00+00:00,70847.0,71016.92104304826,65978.38959530703,76055.4524907895,-0.025215904039937814,0,0
2020-03-12 10:00:00+00:00,72387.0,72037.03294360044,66953.08721826565,77120.97866893523,0.15381061835423962,0,0
2020-03-12 11:00:00+00:00,69801.0,71401.23858723769,66288.11167580077,76514.36549867461,-0.5132317779547445,0,0
2020-03-12 12:00:00+00:00,69140.0,70742.64485684528,65610.88616640725,75874.4035472833,-0.5119225185174094,0,0
2020-03-12 13:00:00+00:00,68010.0,69371.85498538928,64228.26275984007,74515.44721093848,-0.4277973464757262,0,0
2020-03-12 14:00:00+00:00,67353.0,68267.19435820996,63116.11901695476,73418.26969946516,-0.27268273362382844,0,0
2020-03-12 15:00:00+00:00,65907.0,67452.75814672407,62296.967651917636,72608.54864153049,-0.4861951959742239,0,0
2020-03-12 16:00:00+00:00,66490.0,68169.973963561,63011.221107491074,73328.72681963093,-0.530039047287958,0,0
2020-03-12 17:00:00+00:00,68375.0,70235.89417879893,65075.28460909026,75396.5037485076,-0.590684506351701,0,0
2020-03-12 18:00:00+00:00,68844.0,69560.09254279626,64398.32149353005,74721.86359206248,-0.19638991413576276,0,0
2020-03-12 19:00:00+00:00,64986.0,65940.01894537019,60777.522461726236,71102.51542901415,-0.2764914814270618,0,0
2020-03-12 20:00:00+00:00,61190.0,63020.847646687645,57857.89864540896,68183.79664796633,-0.5749125992754766,0,0
2020-03-12 21:00:00+00:00,58686.0,60426.30163893794,55263.07064993474,65589.53262794114,-0.5426595423747742,0,0
2020-03-12 22:00:00+00:00,54686.0,56686.180092917144,51522.773526527926,61849.58665930636,-0.628840414983854,0,0
2020-03-12 23:00:00+00:00,51647.0,53633.55685240096,48470.0410362555,58797.07266854642,-0.6221326353413172,0,0
2020-03-13 00:00:00+00:00,49895.0,50415.62989608122,45252.04613732383,55579.21365483861,-0.11854188335882936,0,0
2020-03-13 01:00:00+00:00,49340.0,49885.25639493606,48036.406279060866,51734.10651081126,-0.1263403121128526,0,0
2020-03-13 02:00:00+00:00,50015.0,50241.4576201927,47386.02285985815,53096.89238052724,-0.01764577208419576,0,0
2020-03-13 03:00:00+00:00,51598.0,51624.66350346984,48048.9819658935,55200.34504104618,0.05040132682890776,0,0
2020-03-13 04:00:00+00:00,55214.0,54798.32051161525,50717.4526695163,58879.188353714206,0.20159662722059649,0,0
2020-03-13 05:00:00+00:00,61945.0,61158.02646575692,56729.12290502298,65586.93002649087,0.32754082331489137,0,0
2020-03-13 06:00:00+00:00,66930.0,65766.7198581358,61101.1681266623,70432.2715896093,0.45435777856706505,0,0
2020-03-13 07:00:00+00:00,69255.0,68357.81509438637,63532.883818654984,73182.74637011776,0.36288922480735186,0,0
2020-03-13 08:00:00+00:00,70454.0,69039.93178316478,64108.41761070994,73971.44595561961,0.537501114045705,0,0
2020-03-13 09:00:00+00:00,71154.0,70325.39933342834,65322.9871601823,75327.81150667438,0.3366076058414403,0,0
2020-03-13 10:00:00+00:00,71752.0,71557.95073088023,66508.56719092875,76607.3342708317,0.11918669457659808,0,0
2020-03-13 11:00:00+00:00,70342.0,70112.43205331749,65032.023966128625,75192.84014050636,0.1302523614141647,0,0
2020-03-13 12:00:00+00:00,69023.0,69244.0780146535,64143.22573494226,74344.93029436473,-0.024264161171718975,0,0
2020-03-13 13:00:00+00:00,66225.0,67855.04511211065,62740.74442552112,72969.34579870016,-0.5040873595670818,0,0
2020-03-13 14:00:00+00:00,65113.0,67104.74134338125,61981.60588968851,72227.87679707399,-0.6261716676209645,0,0
2020-03-13 15:00:00+00:00,64423.0,65985.07642757012,60856.14287255657,71114.00998258368,-0.4784546795477227,0,0
2020-03-13 16:00:00+00:00,64878.0,66719.32829743868,61586.592393843726,71852.06420103365,-0.571186973747094,0,0
2020-03-13 17:00:00+00:00,66612.0,68730.46170963415,63595.233644670516,73865.68977459779,-0.6634897589134117,0,0
2020-03-13 18:00:00+00:00,66151.0,68034.31330894088,62897.452489559044,73171.17412832272,-0.5815021893504678,0,0
2020-03-13 19:00:00+00:00,61707.0,63693.686080487794,58555.75587911087,68831.61628186473,-0.6150455452788507,0,0
2020-03-13 20:00:00+00:00,57474.0,59789.39243484651,54650.76199313555,64928.022876557465,-0.7242247563758546,0,0
2020-03-13 21:00:00+00:00,54764.0,56731.990517101316,51592.90162787696,61871.07940632567,-0.6036141285110007,0,0
2020-03-13 22:00:00+00:00,51066.0,52518.88089558309,47379.49189695745,57658.26989420873,-0.42732249396077576,0,0
2020-03-13 23:00:00+00:00,48091.0,49209.65222424441,44070.06678502318,54349.23766346565,-0.3138555578556729,0,0
2020-03-14 00:00:00+00:00,46875.0,39341.13375294032,34201.4197391828,44480.847766697836,2.626996630352548,0,0
2020-03-14 01:00:00+00:00,45735.0,47595.66829766968,45746.8182672536,49444.51832808577,-0.5664938822932106,0,0
2020-03-14 02:00:00+00:00,46008.0,47765.4097681458,44925.659091412046,50605.160444879555,-0.5303597595134324,0,0
2020-03-14 03:00:00+00:00,46380.0,48220.38814090283,44690.99125822036,51749.785023585304,-0.5574162166317268,0,0
2020-03-14 04:00:00+00:00,46867.0,50254.40214172128,46252.94073322523,54255.86355021733,-1.0811937879852498,0,0
2020-03-14 05:00:00+00:00,46985.0,55265.034767160985,50944.49816897516,59585.57136534681,-2.717486159268243,0,0
2020-03-14 06:00:00+00:00,49188.0,58685.65093491545,54151.07489185061,63220.226977980295,-3.073680098461579,1,1
2020-03-14 07:00:00+00:00,52356.0,60101.911845630944,55424.383500133,64779.44019112889,-2.4614034220212053,0,1
2020-03-14 08:00:00+00:00,54193.0,60230.03305543647,55457.26666427955,65002.79944659339,-1.8826097293027946,0,1
2020-03-14 09:00:00+00:00,55573.0,60667.045687990234,55830.91631939556,65503.17505658491,-1.5644814081016583,0,1
2020-03-14 10:00:00+00:00,57288.0,61200.738010432004,56322.48301390505,66078.99300695896,-1.174168417393456,0,1
2020-03-14 11:00:00+00:00,56806.0,59822.64974544589,54916.39837539065,64728.901115501125,-0.8784087563737087,0,1
2020-03-14 12:00:00+00:00,54630.0,58747.3746436187,53822.52000200558,63672.22928523182,-1.2294165656127896,0,1
2020-03-14 13:00:00+00:00,53064.0,56985.277301126414,52048.0616137912,61922.49298846163,-1.1607500648466988,0,1
2020-03-14 14:00:00+00:00,52153.0,56221.79499094591,51276.36591967304,61167.22406221879,-1.2022331191283344,0,1
2020-03-14 15:00:00+00:00,52634.0,55845.03861545719,50894.151967878584,60795.925263035795,-0.9208922095177292,0,1
2020-03-14 16:00:00+00:00,54513.0,56952.627348272916,51998.11417082201,61907.14052572382,-0.6695720736540623,0,1
2020-03-14 17:00:00+00:00,57050.0,59362.95592134717,54406.032860002975,64319.87898269137,-0.625759801890712,0,1
